# Timestamp(ns);gear_cmd;accelerator_cmd;brake_cmd
1687075688928245760.000000;1.000000;-5.263158;0.000000
1687075688988288000.000000;1.000000;-5.263158;0.000000
1687075689048575232.000000;1.000000;-5.263158;0.000000
1687075689088332288.000000;1.000000;-5.263158;0.000000
1687075689128601600.000000;1.000000;-5.263158;0.000000
1687075689188741888.000000;1.000000;-5.263158;0.000000
1687075689248987136.000000;1.000000;-5.263158;0.000000
1687075689308924416.000000;1.000000;-5.263158;0.000000
1687075689368345344.000000;1.000000;-5.263158;0.000000
1687075689388324864.000000;1.000000;-5.263158;0.000000
1687075689429152256.000000;1.000000;-5.263158;0.000000
1687075689488331264.000000;1.000000;-5.263158;0.000000
1687075689528759808.000000;1.000000;-5.263158;0.000000
1687075689588232192.000000;1.000000;-5.263158;0.000000
1687075689629227520.000000;1.000000;-5.263158;0.000000
1687075689689118976.000000;1.000000;-5.263158;0.000000
1687075689728983040.000000;1.000000;-5.263158;0.000000
1687075689788578048.000000;1.000000;-5.263158;0.000000
1687075689828267008.000000;1.000000;-5.263158;0.000000
1687075689888736000.000000;1.000000;-5.263158;0.000000
1687075689928702464.000000;1.000000;-5.263158;0.000000
1687075689988348928.000000;1.000000;-5.263158;0.000000
1687075690029077248.000000;1.000000;-5.263158;0.000000
1687075690088211456.000000;1.000000;-5.263158;0.000000
1687075690128495360.000000;1.000000;-5.263158;0.000000
1687075690188494336.000000;1.000000;-5.263158;0.000000
1687075690248705792.000000;1.000000;-5.263158;0.000000
1687075690288578304.000000;1.000000;-5.263158;0.000000
1687075690349867520.000000;1.000000;-5.263158;0.000000
1687075690388585472.000000;1.000000;-5.263158;0.000000
1687075690428653824.000000;1.000000;-5.263158;0.000000
1687075690488680448.000000;1.000000;-5.263158;0.000000
1687075690528883968.000000;1.000000;-5.263158;0.000000
1687075690588495360.000000;1.000000;-5.263158;0.000000
1687075690628408320.000000;1.000000;-5.263158;0.000000
1687075690688607488.000000;1.000000;-5.263158;0.000000
1687075690748640768.000000;1.000000;-5.263158;0.000000
1687075690788389376.000000;1.000000;-5.263158;0.000000
1687075690849835520.000000;1.000000;-5.263158;0.000000
1687075690888431360.000000;1.000000;-5.263158;0.000000
1687075690928427520.000000;1.000000;-5.263158;0.000000
1687075690988894976.000000;1.000000;-5.263158;0.000000
1687075691028467456.000000;1.000000;-5.263158;0.000000
1687075691088495872.000000;1.000000;-5.263158;0.000000
1687075691129516800.000000;1.000000;-5.263158;0.000000
1687075691189820672.000000;1.000000;-5.263158;0.000000
1687075691269470720.000000;1.000000;-5.263158;0.000000
1687075691288973824.000000;1.000000;-5.263158;0.000000
1687075691330145792.000000;1.000000;-5.263158;0.000000
1687075691388178944.000000;1.000000;-5.263158;0.000000
1687075691429522432.000000;1.000000;-5.263158;0.000000
1687075691488789504.000000;1.000000;-5.263158;0.000000
1687075691528233728.000000;1.000000;-5.263158;0.000000
1687075691589223424.000000;1.000000;-5.263158;0.000000
1687075691628922112.000000;1.000000;-5.263158;0.000000
1687075691688666880.000000;1.000000;-5.263158;0.000000
1687075691728217856.000000;1.000000;-5.263158;0.000000
1687075691788758016.000000;1.000000;-5.263158;0.000000
1687075691828434432.000000;1.000000;-5.263158;0.000000
1687075691928345600.000000;1.000000;-5.263158;0.000000
1687075691948519936.000000;1.000000;-5.263158;0.000000
1687075691988846592.000000;1.000000;-5.263158;0.000000
1687075692048384000.000000;1.000000;-5.263158;0.000000
1687075692088240896.000000;1.000000;-5.263158;0.000000
1687075692130609408.000000;1.000000;-5.263158;0.000000
1687075692188127488.000000;1.000000;-5.263158;0.000000
1687075692229859072.000000;1.000000;-5.263158;0.000000
1687075692288663040.000000;1.000000;-5.263158;0.000000
1687075692348244736.000000;1.000000;-5.263158;0.000000
1687075692390038528.000000;1.000000;-5.263158;0.000000
1687075692449183488.000000;1.000000;-5.263158;0.000000
1687075692488746752.000000;1.000000;-5.263158;0.000000
1687075692528911104.000000;1.000000;-5.263158;0.000000
1687075692588882432.000000;1.000000;-5.263158;0.000000
1687075692629589504.000000;1.000000;-5.263158;0.000000
1687075692688896768.000000;1.000000;-5.263158;0.000000
1687075692727973888.000000;1.000000;-5.263158;0.000000
1687075692788712960.000000;1.000000;-5.263158;0.000000
1687075692848666880.000000;1.000000;-5.263158;0.000000
1687075692888374784.000000;1.000000;-5.263158;0.000000
1687075692928258560.000000;1.000000;-5.263158;0.000000
1687075692988634624.000000;1.000000;-5.263158;0.000000
1687075693030091008.000000;1.000000;-5.263158;0.000000
1687075693088596224.000000;1.000000;-5.263158;0.000000
1687075693128516096.000000;1.000000;-5.263158;0.000000
1687075693188160768.000000;1.000000;-5.263158;0.000000
1687075693249998592.000000;1.000000;-5.263158;0.000000
1687075693288686848.000000;1.000000;-5.263158;0.000000
1687075693329322240.000000;1.000000;-5.263158;0.000000
1687075693388299776.000000;1.000000;-5.263158;0.000000
1687075693428478720.000000;1.000000;-5.263158;0.000000
1687075693489385728.000000;1.000000;-5.263158;0.000000
1687075693527954944.000000;1.000000;-5.263158;0.000000
1687075693589216256.000000;1.000000;-5.263158;0.000000
1687075693648062976.000000;1.000000;-5.263158;0.000000
1687075693688133376.000000;1.000000;-5.263158;0.000000
1687075693728322560.000000;1.000000;-5.263158;0.000000
1687075693788701696.000000;1.000000;-5.263158;0.000000
1687075693849441536.000000;1.000000;-5.263158;0.000000
1687075693888438016.000000;1.000000;-5.263158;0.000000
1687075693928918528.000000;1.000000;-5.263158;0.000000
1687075693989481728.000000;1.000000;-5.263158;0.000000
1687075694028365312.000000;1.000000;-5.263158;0.000000
1687075694109335552.000000;1.000000;-5.263158;0.000000
1687075694128403968.000000;1.000000;-5.263158;0.000000
1687075694189312000.000000;1.000000;-5.263158;0.000000
1687075694229160192.000000;1.000000;-5.263158;0.000000
1687075694288581632.000000;1.000000;-5.263158;0.000000
1687075694328363520.000000;1.000000;-5.263158;0.000000
1687075694388306944.000000;1.000000;-5.263158;0.000000
1687075694428642816.000000;1.000000;-5.263158;0.000000
1687075694489637376.000000;1.000000;-5.263158;0.000000
1687075694548420608.000000;1.000000;-5.263158;0.000000
1687075694588469248.000000;1.000000;-5.263158;0.000000
1687075694629662720.000000;1.000000;-5.263158;0.000000
1687075694688924672.000000;1.000000;-5.263158;0.000000
1687075694728224256.000000;1.000000;-5.263158;0.000000
1687075694788054272.000000;1.000000;-5.263158;0.000000
1687075694849110016.000000;1.000000;-5.263158;0.000000
1687075694889063680.000000;1.000000;-5.263158;0.000000
1687075694928264192.000000;1.000000;-5.263158;0.000000
1687075694989234688.000000;1.000000;-5.263158;0.000000
1687075695028942848.000000;1.000000;-5.263158;0.000000
1687075695089512192.000000;1.000000;-5.263158;0.000000
1687075695148861440.000000;1.000000;-5.263158;0.000000
1687075695189746176.000000;1.000000;-5.263158;0.000000
1687075695228315648.000000;1.000000;-5.263158;0.000000
1687075695331068672.000000;1.000000;-5.263158;0.000000
1687075695368990720.000000;1.000000;-5.263158;0.000000
1687075695428412416.000000;1.000000;-5.263158;0.000000
1687075695528137728.000000;1.000000;-5.263158;0.000000
1687075695589107456.000000;1.000000;-5.263158;0.000000
1687075695628512768.000000;1.000000;-5.263158;0.000000
1687075695689083392.000000;1.000000;-5.263158;0.000000
1687075695768787968.000000;1.000000;-5.263158;0.000000
1687075695789139200.000000;1.000000;-5.263158;0.000000
1687075695849569536.000000;1.000000;-5.263158;0.000000
1687075695928695808.000000;1.000000;-5.263158;0.000000
1687075696009169920.000000;1.000000;-5.263158;0.000000
1687075696048631040.000000;1.000000;-5.263158;0.000000
1687075696090386432.000000;1.000000;-5.263158;0.000000
1687075696148952832.000000;1.000000;-5.263158;0.000000
1687075696209778688.000000;1.000000;-5.263158;0.000000
1687075696249715456.000000;1.000000;-5.263158;0.000000
1687075696288901888.000000;1.000000;-5.263158;0.000000
1687075696328412160.000000;1.000000;-5.263158;0.000000
1687075696389197056.000000;1.000000;-5.263158;0.000000
1687075696428538624.000000;1.000000;-5.263158;0.000000
1687075696488514304.000000;1.000000;-5.263158;0.000000
1687075696528115968.000000;1.000000;-5.263158;0.000000
1687075696589061120.000000;1.000000;-5.263158;0.000000
1687075696628531712.000000;1.000000;-5.263158;0.000000
1687075696689335552.000000;1.000000;-5.263158;0.000000
1687075696728014592.000000;1.000000;-5.263158;0.000000
1687075696790704896.000000;1.000000;-5.263158;0.000000
1687075696828963072.000000;1.000000;-5.263158;0.000000
1687075696889074944.000000;1.000000;-5.263158;0.000000
1687075696928278272.000000;1.000000;-5.263158;0.000000
1687075696988817152.000000;1.000000;-5.263158;0.000000
1687075697029833984.000000;1.000000;-5.263158;0.000000
1687075697088575488.000000;1.000000;-5.263158;0.000000
1687075697128597760.000000;1.000000;-5.263158;0.000000
1687075697188627968.000000;1.000000;-5.263158;0.000000
1687075697248410624.000000;1.000000;-5.263158;0.000000
1687075697289901056.000000;1.000000;-5.263158;0.000000
1687075697328711424.000000;1.000000;-5.263158;0.000000
1687075697388931840.000000;1.000000;-5.263158;0.000000
1687075697428877824.000000;1.000000;-5.263158;0.000000
1687075697488050432.000000;1.000000;-5.263158;0.000000
1687075697528793856.000000;1.000000;-5.263158;0.000000
1687075697589175040.000000;1.000000;-5.263158;0.000000
1687075697628182016.000000;1.000000;-5.263158;0.000000
1687075697689023744.000000;1.000000;-5.263158;0.000000
1687075697728583936.000000;1.000000;-5.263158;0.000000
1687075697789331968.000000;1.000000;-5.263158;0.000000
1687075697828877312.000000;1.000000;-5.263158;0.000000
1687075697887951360.000000;1.000000;-5.263158;0.000000
1687075697928654592.000000;1.000000;-5.263158;0.000000
1687075697988690176.000000;1.000000;-5.263158;0.000000
1687075698029386496.000000;1.000000;-5.263158;0.000000
1687075698088861952.000000;1.000000;-5.263158;0.000000
1687075698128585728.000000;1.000000;-5.263158;0.000000
1687075698188658944.000000;1.000000;-5.263158;0.000000
1687075698248678912.000000;1.000000;-5.263158;0.000000
1687075698288914944.000000;1.000000;-5.263158;0.000000
1687075698328509440.000000;1.000000;-5.263158;0.000000
1687075698388573952.000000;1.000000;-5.263158;0.000000
1687075698428906240.000000;1.000000;-5.263158;0.000000
1687075698510057216.000000;1.000000;-5.263158;0.000000
1687075698528874752.000000;1.000000;-5.263158;0.000000
1687075698588611584.000000;1.000000;-5.263158;0.000000
1687075698628993280.000000;1.000000;-5.263158;0.000000
1687075698689314816.000000;1.000000;-5.263158;0.000000
1687075698728042496.000000;1.000000;-5.263158;0.000000
1687075698788859648.000000;1.000000;-5.263158;0.000000
1687075698828904448.000000;1.000000;-5.263158;0.000000
1687075698888801792.000000;1.000000;-5.263158;0.000000
1687075698949116160.000000;1.000000;-5.263158;0.000000
1687075698988621056.000000;1.000000;-5.263158;0.000000
1687075699028926976.000000;1.000000;-5.263158;0.000000
1687075699089108992.000000;1.000000;-5.263158;0.000000
1687075699188452608.000000;1.000000;-5.263158;0.000000
1687075699229452800.000000;1.000000;-5.263158;0.000000
1687075699288385536.000000;1.000000;-5.263158;0.000000
1687075699328716544.000000;1.000000;-5.263158;0.000000
1687075699387988480.000000;1.000000;-5.263158;0.000000
1687075699448286976.000000;1.000000;-5.263158;0.000000
1687075699489235200.000000;1.000000;-5.263158;0.000000
1687075699528532736.000000;1.000000;-5.263158;0.000000
1687075699588562944.000000;1.000000;-5.263158;0.000000
1687075699628927232.000000;1.000000;-5.263158;0.000000
1687075699688335104.000000;1.000000;-5.263158;0.000000
1687075699748144384.000000;1.000000;-5.263158;0.000000
1687075699788299776.000000;1.000000;-5.263158;0.000000
1687075699829033728.000000;1.000000;-5.263158;0.000000
1687075699888803072.000000;1.000000;-5.263158;0.000000
1687075699928981248.000000;1.000000;-5.263158;0.000000
1687075699988880896.000000;1.000000;-5.263158;0.000000
1687075700049371648.000000;1.000000;-5.263158;0.000000
1687075700088713216.000000;1.000000;-5.263158;0.000000
1687075700128670720.000000;1.000000;-5.263158;0.000000
1687075700188029184.000000;1.000000;-5.263158;0.000000
1687075700228512000.000000;1.000000;-5.263158;0.000000
1687075700308780032.000000;1.000000;-5.263158;0.000000
1687075700328523264.000000;1.000000;-5.263158;0.000000
1687075700388524800.000000;1.000000;-5.263158;0.000000
1687075700428608768.000000;1.000000;-5.263158;0.000000
1687075700488125440.000000;1.000000;-5.263158;0.000000
1687075700548707328.000000;1.000000;-5.263158;0.000000
1687075700588668672.000000;1.000000;-5.263158;0.000000
1687075700648539392.000000;1.000000;-5.263158;0.000000
1687075700688354560.000000;1.000000;-5.263158;0.000000
1687075700729331456.000000;1.000000;-5.263158;0.000000
1687075700788785920.000000;1.000000;-5.263158;0.000000
1687075700828933888.000000;1.000000;-5.263158;0.000000
1687075700888620800.000000;1.000000;-5.263158;0.000000
1687075700928707072.000000;1.000000;-5.263158;0.000000
1687075700988657152.000000;1.000000;-5.263158;0.000000
1687075701029241856.000000;1.000000;-5.263158;0.000000
1687075701089096448.000000;1.000000;-5.263158;0.000000
1687075701148929280.000000;1.000000;-5.263158;0.000000
1687075701188568576.000000;1.000000;-5.263158;0.000000
1687075701248571648.000000;1.000000;-5.263158;0.000000
1687075701288612096.000000;1.000000;-5.263158;0.000000
1687075701348000256.000000;1.000000;-5.263158;0.000000
1687075701388835840.000000;1.000000;-5.263158;0.000000
1687075701428380928.000000;1.000000;-5.263158;0.000000
1687075701488590080.000000;1.000000;-5.263158;0.000000
1687075701528489984.000000;1.000000;-5.263158;0.000000
1687075701588667136.000000;1.000000;-5.263158;0.000000
1687075701648328704.000000;1.000000;-5.263158;0.000000
1687075701689218560.000000;1.000000;-5.263158;0.000000
1687075701729018624.000000;1.000000;-5.263158;0.000000
1687075701788446976.000000;1.000000;-5.263158;0.000000
1687075701848264448.000000;1.000000;-5.263158;0.000000
1687075701889638400.000000;1.000000;-5.263158;0.000000
1687075701928091904.000000;1.000000;-5.263158;0.000000
1687075701989147648.000000;1.000000;-5.263158;0.000000
1687075702028774144.000000;1.000000;-5.263158;0.000000
1687075702088982528.000000;1.000000;-5.263158;0.000000
1687075702149496064.000000;1.000000;-5.263158;0.000000
1687075702188781568.000000;1.000000;-5.263158;0.000000
1687075702228485888.000000;1.000000;-5.263158;0.000000
1687075702289166848.000000;1.000000;-5.263158;0.000000
1687075702349066752.000000;1.000000;-5.263158;0.000000
1687075702428354560.000000;1.000000;-5.263158;0.000000
1687075702448653056.000000;1.000000;-5.263158;0.000000
1687075702488173056.000000;1.000000;-5.263158;0.000000
1687075702548259584.000000;1.000000;-5.263158;0.000000
1687075702588916480.000000;1.000000;-5.263158;0.000000
1687075702628835840.000000;1.000000;-5.263158;0.000000
1687075702688722688.000000;1.000000;-5.263158;0.000000
1687075702749021952.000000;1.000000;-5.263158;0.000000
1687075702788432896.000000;1.000000;-5.263158;0.000000
1687075702827876352.000000;1.000000;-5.263158;0.000000
1687075702908510720.000000;1.000000;-5.263158;0.000000
1687075702948190976.000000;1.000000;-5.263158;0.000000
1687075702988722176.000000;1.000000;-5.263158;0.000000
1687075703049681408.000000;1.000000;-5.263158;0.000000
1687075703088702976.000000;1.000000;-5.263158;0.000000
1687075703148452864.000000;1.000000;-5.263158;0.000000
1687075703189811200.000000;1.000000;-5.263158;0.000000
1687075703248993792.000000;1.000000;-5.263158;0.000000
1687075703288529920.000000;1.000000;-5.263158;0.000000
1687075703328826880.000000;1.000000;-5.263158;0.000000
1687075703389296128.000000;1.000000;-5.263158;0.000000
1687075703470145280.000000;1.000000;-5.263158;0.000000
1687075703488289024.000000;1.000000;-5.263158;0.000000
1687075703549324800.000000;1.000000;-5.263158;0.000000
1687075703588825600.000000;1.000000;-5.263158;0.000000
1687075703629141248.000000;1.000000;-5.263158;0.000000
1687075703688347904.000000;1.000000;-5.263158;0.000000
1687075703728882688.000000;1.000000;-5.263158;0.000000
1687075703788600320.000000;1.000000;-5.263158;0.000000
1687075703828546560.000000;1.000000;-5.263158;0.000000
1687075703888402944.000000;1.000000;-5.263158;0.000000
1687075703928985600.000000;1.000000;-5.263158;0.000000
1687075703987998720.000000;1.000000;-5.263158;0.000000
1687075704048418304.000000;1.000000;-5.263158;0.000000
1687075704089063936.000000;1.000000;-5.263158;0.000000
1687075704128587008.000000;1.000000;-5.263158;0.000000
1687075704208507648.000000;1.000000;-5.263158;0.000000
1687075704248365568.000000;1.000000;-5.263158;0.000000
1687075704288312064.000000;1.000000;-5.263158;0.000000
1687075704328254720.000000;1.000000;-5.263158;0.000000
1687075704388902912.000000;1.000000;-5.263158;0.000000
1687075704428701440.000000;1.000000;-5.263158;0.000000
1687075704489394688.000000;1.000000;-5.263158;0.000000
1687075704528227584.000000;1.000000;-5.263158;0.000000
1687075704588861440.000000;1.000000;-5.263158;0.000000
1687075704628082688.000000;1.000000;-5.263158;0.000000
1687075704689105152.000000;1.000000;-5.263158;0.000000
1687075704728345600.000000;1.000000;-5.263158;0.000000
1687075704788340992.000000;1.000000;-5.263158;0.000000
1687075704828654848.000000;1.000000;-5.263158;0.000000
1687075704888816384.000000;1.000000;-5.263158;0.000000
1687075704928745216.000000;1.000000;-5.263158;0.000000
1687075704988479744.000000;1.000000;-5.263158;0.000000
1687075705030018048.000000;1.000000;-5.263158;0.000000
1687075705089557504.000000;1.000000;-5.263158;0.000000
1687075705130086144.000000;1.000000;-5.263158;0.000000
1687075705209435392.000000;1.000000;-5.263158;0.000000
1687075705229332224.000000;1.000000;-5.263158;0.000000
1687075705288683264.000000;1.000000;-5.263158;0.000000
1687075705349754112.000000;1.000000;-5.263158;0.000000
1687075705388408832.000000;1.000000;-5.263158;0.000000
1687075705448868864.000000;1.000000;-5.263158;0.000000
1687075705489229056.000000;1.000000;-5.263158;0.000000
1687075705528134912.000000;1.000000;-5.263158;0.000000
1687075705589669632.000000;1.000000;-5.263158;0.000000
1687075705628157952.000000;1.000000;-5.263158;0.000000
1687075705689230336.000000;1.000000;-5.263158;0.000000
1687075705729058304.000000;1.000000;-5.263158;0.000000
1687075705788850176.000000;1.000000;-5.263158;0.000000
1687075705829251072.000000;1.000000;-5.263158;0.000000
1687075705888679168.000000;1.000000;-5.263158;0.000000
1687075705929014016.000000;1.000000;-5.263158;0.000000
1687075705988946176.000000;1.000000;-5.263158;0.000000
1687075706029276672.000000;1.000000;-5.263158;0.000000
1687075706088539136.000000;1.000000;-5.263158;0.000000
1687075706168208128.000000;1.000000;-5.263158;0.000000
1687075706189432576.000000;1.000000;-5.263158;0.000000
1687075706250142208.000000;1.000000;-5.263158;0.000000
1687075706289194240.000000;1.000000;-5.263158;0.000000
1687075706350573824.000000;1.000000;-5.263158;0.000000
1687075706389050880.000000;1.000000;-5.263158;0.000000
1687075706448420096.000000;1.000000;-5.263158;0.000000
1687075706488430848.000000;1.000000;-5.263158;0.000000
1687075706528964096.000000;1.000000;-5.263158;0.000000
1687075706589262592.000000;1.000000;-5.263158;0.000000
1687075706629263872.000000;1.000000;-5.263158;0.000000
1687075706688838912.000000;1.000000;-5.263158;0.000000
1687075706728329984.000000;1.000000;-5.263158;0.000000
1687075706788757248.000000;1.000000;-5.263158;0.000000
1687075706850131200.000000;1.000000;-5.263158;0.000000
1687075706888614400.000000;1.000000;-5.263158;0.000000
1687075706928112384.000000;1.000000;-5.263158;0.000000
1687075706988932096.000000;1.000000;-5.263158;0.000000
1687075707049383424.000000;1.000000;-5.263158;0.000000
1687075707088410112.000000;1.000000;-5.263158;0.000000
1687075707129031936.000000;1.000000;-5.263158;0.000000
1687075707188858624.000000;1.000000;-5.263158;0.000000
1687075707228715264.000000;1.000000;-5.263158;0.000000
1687075707288800000.000000;1.000000;-5.263158;0.000000
1687075707328748544.000000;1.000000;-5.263158;0.000000
1687075707388530176.000000;1.000000;-5.263158;0.000000
1687075707429841152.000000;1.000000;-5.263158;0.000000
1687075707488922624.000000;1.000000;-5.263158;0.000000
1687075707528858368.000000;1.000000;-5.263158;0.000000
1687075707588684288.000000;1.000000;-5.263158;0.000000
1687075707628681728.000000;1.000000;-5.263158;0.000000
1687075707689164032.000000;1.000000;-5.263158;0.000000
1687075707728571648.000000;1.000000;-5.263158;0.000000
1687075707788529920.000000;1.000000;-5.263158;0.000000
1687075707828700672.000000;1.000000;-5.263158;0.000000
1687075707888351232.000000;1.000000;-5.263158;0.000000
1687075707928935424.000000;1.000000;-5.263158;0.000000
1687075707989285376.000000;1.000000;-5.263158;0.000000
1687075708028608512.000000;1.000000;-5.263158;0.000000
1687075708089991168.000000;1.000000;-5.263158;0.000000
1687075708128545536.000000;1.000000;-5.263158;0.000000
1687075708209326080.000000;1.000000;-5.263158;0.000000
1687075708228474368.000000;1.000000;-5.263158;0.000000
1687075708288180736.000000;1.000000;-5.263158;0.000000
1687075708328516352.000000;1.000000;-5.263158;0.000000
1687075708388627968.000000;1.000000;-5.263158;0.000000
1687075708429374720.000000;1.000000;-5.263158;0.000000
1687075708488328448.000000;1.000000;-5.263158;0.000000
1687075708528516608.000000;1.000000;-5.263158;0.000000
1687075708588456704.000000;1.000000;-5.263158;0.000000
1687075708628943616.000000;1.000000;-5.263158;0.000000
1687075708688630528.000000;1.000000;-5.263158;0.000000
1687075708728302080.000000;1.000000;-5.263158;0.000000
1687075708789796608.000000;1.000000;-5.263158;0.000000
1687075708849215232.000000;1.000000;-5.263158;0.000000
1687075708888568832.000000;1.000000;-5.263158;0.000000
1687075708928518912.000000;1.000000;-5.263158;0.000000
1687075708989187328.000000;1.000000;-5.263158;0.000000
1687075709029803520.000000;1.000000;-5.263158;0.000000
1687075709110145280.000000;1.000000;-5.263158;0.000000
1687075709149361920.000000;1.000000;-5.263158;0.000000
1687075709189912064.000000;1.000000;-5.263158;0.000000
1687075709228745984.000000;1.000000;-5.263158;0.000000
1687075709288932096.000000;1.000000;-5.263158;0.000000
1687075709348755712.000000;1.000000;-5.263158;0.000000
1687075709388677888.000000;1.000000;-5.263158;0.000000
1687075709448581888.000000;1.000000;-5.263158;0.000000
1687075709488168704.000000;1.000000;-5.263158;0.000000
1687075709528365824.000000;1.000000;-5.263158;0.000000
1687075709589229312.000000;1.000000;-5.263158;0.000000
1687075709628906496.000000;1.000000;-5.263158;0.000000
1687075709688870400.000000;1.000000;-5.263158;0.000000
1687075709729106944.000000;1.000000;-5.263158;0.000000
1687075709789031936.000000;1.000000;-5.263158;0.000000
1687075709828920064.000000;1.000000;-5.263158;0.000000
1687075709889146880.000000;1.000000;-5.263158;0.000000
1687075709928075008.000000;1.000000;-5.263158;0.000000
1687075709989220352.000000;1.000000;-5.263158;0.000000
1687075710029058560.000000;1.000000;-5.263158;0.000000
1687075710088798976.000000;1.000000;-5.263158;0.000000
1687075710128207872.000000;1.000000;-5.263158;0.000000
1687075710189910784.000000;1.000000;-5.263158;0.000000
1687075710249104384.000000;1.000000;-5.263158;0.000000
1687075710289455104.000000;1.000000;-5.263158;0.000000
1687075710328378624.000000;1.000000;-5.263158;0.000000
1687075710389241344.000000;1.000000;-5.263158;0.000000
1687075710468778240.000000;1.000000;-5.263158;0.000000
1687075710488501504.000000;1.000000;-5.263158;0.000000
1687075710529477888.000000;1.000000;-5.263158;0.000000
1687075710588835840.000000;1.000000;-5.263158;0.000000
1687075710628918016.000000;1.000000;-5.263158;0.000000
1687075710688612608.000000;1.000000;-5.263158;0.000000
1687075710729281280.000000;1.000000;-5.263158;0.000000
1687075710788875008.000000;1.000000;-5.263158;0.000000
1687075710829400576.000000;1.000000;-5.263158;0.000000
1687075710889181440.000000;1.000000;-5.263158;0.000000
1687075710929277184.000000;1.000000;-5.263158;0.000000
1687075710988636416.000000;1.000000;-5.263158;0.000000
1687075711029293824.000000;1.000000;-5.263158;0.000000
1687075711089187584.000000;1.000000;-5.263158;0.000000
1687075711169923328.000000;1.000000;-5.263158;0.000000
1687075711189010688.000000;1.000000;-5.263158;0.000000
1687075711228525312.000000;1.000000;-5.263158;0.000000
1687075711288505088.000000;1.000000;-5.263158;0.000000
1687075711328590592.000000;1.000000;-5.263158;0.000000
1687075711408515840.000000;1.000000;-5.263158;0.000000
1687075711449768448.000000;1.000000;-5.263158;0.000000
1687075711489226496.000000;1.000000;-5.263158;0.000000
1687075711528856832.000000;1.000000;-5.263158;0.000000
1687075711588477696.000000;1.000000;-5.263158;0.000000
1687075711628949504.000000;1.000000;-5.263158;0.000000
1687075711688848128.000000;1.000000;-5.263158;0.000000
1687075711729106688.000000;1.000000;-5.263158;0.000000
1687075711788461568.000000;1.000000;-5.263158;0.000000
1687075711828271616.000000;1.000000;-5.263158;0.000000
1687075711928856320.000000;1.000000;-5.263158;0.000000
1687075711988242944.000000;1.000000;-5.263158;0.000000
1687075712029164800.000000;1.000000;-5.263158;0.000000
1687075712089553408.000000;1.000000;-5.263158;0.000000
1687075712169037824.000000;1.000000;-5.263158;0.000000
1687075712208403712.000000;1.000000;-5.263158;0.000000
1687075712229191680.000000;1.000000;-5.263158;0.000000
1687075712328878592.000000;1.000000;-5.263158;0.000000
1687075712349020416.000000;1.000000;-5.263158;0.000000
1687075712388704000.000000;1.000000;-5.263158;0.000000
1687075712428410880.000000;1.000000;-5.263158;0.000000
1687075712489303040.000000;1.000000;-5.263158;0.000000
1687075712528214528.000000;1.000000;-5.263158;0.000000
1687075712589200896.000000;1.000000;-5.263158;0.000000
1687075712628618240.000000;1.000000;-5.263158;0.000000
1687075712688376064.000000;1.000000;-5.263158;0.000000
1687075712728186624.000000;1.000000;-5.263158;0.000000
1687075712789282560.000000;1.000000;-5.263158;0.000000
1687075712848790784.000000;1.000000;-5.263158;0.000000
1687075712888472064.000000;1.000000;-5.263158;0.000000
1687075712928622592.000000;1.000000;-5.263158;0.000000
1687075713008630784.000000;1.000000;-5.263158;0.000000
1687075713030309376.000000;1.000000;-5.263158;0.000000
1687075713089398528.000000;1.000000;-5.263158;0.000000
1687075713128931328.000000;1.000000;-5.263158;0.000000
1687075713189140224.000000;1.000000;-5.263158;0.000000
1687075713229082112.000000;1.000000;-5.263158;0.000000
1687075713289218304.000000;1.000000;-5.263158;0.000000
1687075713328342528.000000;1.000000;-5.263158;0.000000
1687075713389915904.000000;1.000000;-5.263158;0.000000
1687075713468398592.000000;1.000000;-5.263158;0.000000
1687075713488712704.000000;1.000000;-5.263158;0.000000
1687075713528953856.000000;1.000000;-5.263158;0.000000
1687075713589008896.000000;1.000000;-5.263158;0.000000
1687075713670113280.000000;1.000000;-5.263158;0.000000
1687075713728947200.000000;1.000000;-5.263158;0.000000
1687075713828279296.000000;1.000000;-5.263158;0.000000
1687075713889430016.000000;1.000000;-5.263158;0.000000
1687075713949531136.000000;1.000000;-5.263158;0.000000
1687075713988299776.000000;1.000000;-5.263158;0.000000
1687075714030363392.000000;1.000000;-5.263158;0.000000
1687075714108229888.000000;1.000000;-5.263158;0.000000
1687075714148718080.000000;1.000000;-5.263158;0.000000
1687075714188643072.000000;1.000000;-5.263158;0.000000
1687075714249675520.000000;1.000000;-5.263158;0.000000
1687075714289390080.000000;1.000000;-5.263158;0.000000
1687075714348048128.000000;1.000000;-5.263158;0.000000
1687075714388557824.000000;1.000000;-5.263158;0.000000
1687075714429065216.000000;1.000000;-5.263158;0.000000
1687075714489026816.000000;1.000000;-5.263158;0.000000
1687075714528742912.000000;1.000000;-5.263158;0.000000
1687075714588790784.000000;1.000000;-5.263158;0.000000
1687075714628530688.000000;1.000000;-5.263158;0.000000
1687075714689451520.000000;1.000000;-5.263158;0.000000
1687075714749617920.000000;1.000000;-5.263158;0.000000
1687075714789888512.000000;1.000000;-5.263158;0.000000
1687075714828474112.000000;1.000000;-5.263158;0.000000
1687075714888336384.000000;1.000000;-5.263158;0.000000
1687075714929068544.000000;1.000000;-5.263158;0.000000
1687075714988594944.000000;1.000000;-5.263158;0.000000
1687075715028609792.000000;1.000000;-5.263158;0.000000
1687075715089160448.000000;1.000000;-5.263158;0.000000
